Source IP,Source Port,Source Domain,Destination IP,Destination Port,Destination Domain,Protocol
192.168.100.58,55858,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,64962,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,59114,192.168.100.58,172.217.17.74,443,ams16s30-in-f74.1e100.net,TCP
52.168.117.175,443,52.168.117.175,192.168.100.58,59429,192.168.100.58,TCP
192.168.100.58,59739,192.168.100.58,35.186.224.24,443,24.224.186.35.bc.googleusercontent.com,UDP
192.168.100.58,62063,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,53410,192.168.100.58,182.176.154.65,443,182.176.154.65,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,55625,192.168.100.58,UDP
192.168.100.58,55625,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
172.217.19.227,443,par21s11-in-f3.1e100.net,192.168.100.58,59280,192.168.100.58,TCP
13.67.9.5,443,13.67.9.5,192.168.100.58,59356,192.168.100.58,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,50256,192.168.100.58,UDP
192.168.100.58,55400,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,53416,192.168.100.58,35.154.111.35,443,ec2-35-154-111-35.ap-south-1.compute.amazonaws.com,TCP
192.168.100.58,59233,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,19221,192.168.100.58,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,58639,192.168.100.58,UDP
192.168.100.58,59399,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,61338,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,0,192.168.100.58,17.253.150.10,0,17.253.150.10,Other
13.67.9.5,443,13.67.9.5,192.168.100.58,59442,192.168.100.58,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,43471,192.168.100.58,UDP
13.78.111.199,443,13.78.111.199,192.168.100.58,58987,192.168.100.58,TCP
17.253.150.10,443,17.253.150.10,192.168.100.58,57438,192.168.100.58,UDP
172.64.155.209,443,172.64.155.209,192.168.100.58,58907,192.168.100.58,TCP
17.253.145.10,443,17.253.145.10,192.168.100.58,64866,192.168.100.58,UDP
192.168.100.58,27866,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,57438,192.168.100.58,17.253.150.10,443,17.253.150.10,UDP
182.176.154.65,443,182.176.154.65,192.168.100.58,53410,192.168.100.58,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,58483,192.168.100.58,UDP
192.168.100.58,53547,192.168.100.58,172.217.19.206,443,fjr04s13-in-f14.1e100.net,UDP
59.103.92.138,443,59.103.92.138,192.168.100.58,59577,192.168.100.58,TCP
192.168.100.58,35058,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,64317,192.168.100.58,17.253.60.163,443,sgsin3-edge-get-010.b.aaplimg.com,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,56378,192.168.100.58,UDP
192.168.100.58,60576,192.168.100.58,17.253.18.131,123,inbom5-ntp-002.aaplimg.com,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,56979,192.168.100.58,UDP
192.168.100.58,28966,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,56979,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,27932,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
172.217.17.74,443,ams16s30-in-f74.1e100.net,192.168.100.58,59335,192.168.100.58,TCP
192.168.100.58,52387,192.168.100.58,172.217.19.227,443,par21s11-in-f3.1e100.net,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,53765,192.168.100.58,UDP
172.217.21.46,443,fjr01s02-in-f14.1e100.net,192.168.100.58,56905,192.168.100.58,UDP
17.248.213.68,443,17.248.213.68,192.168.100.58,53409,192.168.100.58,TCP
3.233.158.25,443,ec2-3-233-158-25.compute-1.amazonaws.com,192.168.100.58,59418,192.168.100.58,TCP
17.248.213.67,443,17.248.213.67,192.168.100.58,53406,192.168.100.58,TCP
192.168.100.58,53409,192.168.100.58,17.248.213.68,443,17.248.213.68,TCP
192.168.100.58,63220,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,53408,192.168.100.58,17.248.213.68,443,17.248.213.68,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,47940,192.168.100.58,UDP
192.168.100.58,53407,192.168.100.58,17.248.213.67,443,17.248.213.67,TCP
192.168.100.58,5731,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,53299,192.168.100.58,UDP
192.168.100.58,59209,192.168.100.58,34.192.130.194,443,ec2-34-192-130-194.compute-1.amazonaws.com,TCP
192.168.100.58,53406,192.168.100.58,17.248.213.67,443,17.248.213.67,TCP
104.16.103.112,443,104.16.103.112,192.168.100.58,59334,192.168.100.58,TCP
192.168.100.58,59612,192.168.100.58,13.107.5.93,443,13.107.5.93,TCP
192.168.100.58,61493,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
52.2.247.13,443,ec2-52-2-247-13.compute-1.amazonaws.com,192.168.100.58,59333,192.168.100.58,TCP
192.168.100.58,59546,192.168.100.58,172.217.19.195,443,ams16s31-in-f3.1e100.net,TCP
172.217.19.228,443,fjr02s13-in-f4.1e100.net,192.168.100.58,59024,192.168.100.58,TCP
192.168.100.58,59414,192.168.100.58,172.217.19.229,443,par21s11-in-f5.1e100.net,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,32042,192.168.100.58,UDP
192.168.100.58,59080,192.168.100.58,162.247.241.2,443,162.247.241.2,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,62975,192.168.100.58,UDP
192.168.100.58,64227,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,59489,192.168.100.58,3.233.158.25,443,ec2-3-233-158-25.compute-1.amazonaws.com,TCP
192.168.100.58,32042,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
172.217.17.74,443,ams16s30-in-f74.1e100.net,192.168.100.58,59332,192.168.100.58,TCP
192.168.100.58,58625,192.168.100.58,172.217.19.170,443,zrh04s07-in-f170.1e100.net,UDP
192.168.100.58,64250,192.168.100.58,142.250.102.84,443,rb-in-f84.1e100.net,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,43622,192.168.100.58,UDP
162.247.243.29,443,162.247.243.29,192.168.100.58,59331,192.168.100.58,TCP
192.168.100.58,60857,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,22661,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,59279,192.168.100.58,20.189.172.33,443,20.189.172.33,TCP
20.189.172.32,443,20.189.172.32,192.168.100.58,59330,192.168.100.58,TCP
192.168.100.58,59330,192.168.100.58,20.189.172.32,443,20.189.172.32,TCP
192.168.100.58,59544,192.168.100.58,151.101.140.223,443,151.101.140.223,TCP
192.168.100.58,49154,192.168.100.58,239.255.255.250,1900,239.255.255.250,UDP
44.207.209.16,443,ec2-44-207-209-16.compute-1.amazonaws.com,192.168.100.58,59579,192.168.100.58,TCP
192.168.100.58,59329,192.168.100.58,172.217.17.74,443,ams16s30-in-f74.1e100.net,TCP
172.217.21.46,443,fjr01s02-in-f14.1e100.net,192.168.100.58,59386,192.168.100.58,TCP
192.168.100.58,59451,192.168.100.58,52.168.117.174,443,52.168.117.174,TCP
172.217.17.74,443,ams16s30-in-f74.1e100.net,192.168.100.58,59328,192.168.100.58,TCP
192.168.100.58,23549,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,59328,192.168.100.58,172.217.17.74,443,ams16s30-in-f74.1e100.net,TCP
65.1.97.76,443,ec2-65-1-97-76.ap-south-1.compute.amazonaws.com,192.168.100.58,59245,192.168.100.58,TCP
192.168.100.58,59370,192.168.100.58,172.217.21.42,443,fjr01s02-in-f10.1e100.net,TCP
192.168.100.58,49422,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,49264,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,64458,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,63296,192.168.100.58,UDP
172.217.17.42,443,ams16s29-in-f42.1e100.net,192.168.100.58,59513,192.168.100.58,TCP
0.0.0.0,0,0.0.0.0,56.62.224.255,0,56.62.224.255,Other
192.168.100.12,5353,192.168.100.12,224.0.0.251,5353,mdns.mcast.net,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,42310,192.168.100.58,UDP
192.168.100.58,59598,192.168.100.58,140.82.112.21,443,lb-140-82-112-21-iad.github.com,TCP
192.168.100.58,53413,192.168.100.58,17.248.213.70,443,17.248.213.70,TCP
192.168.100.58,42310,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
35.186.224.24,443,24.224.186.35.bc.googleusercontent.com,192.168.100.58,51989,192.168.100.58,UDP
172.217.19.227,443,par21s11-in-f3.1e100.net,192.168.100.58,59326,192.168.100.58,TCP
192.168.100.58,40073,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
142.250.181.132,443,fjr04s09-in-f4.1e100.net,192.168.100.58,59325,192.168.100.58,TCP
192.168.100.58,17498,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,1928,192.168.100.58,UDP
192.168.100.58,58574,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
104.18.32.47,443,104.18.32.47,192.168.100.58,59059,192.168.100.58,TCP
192.168.100.58,41524,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,59433,192.168.100.58,172.217.21.46,443,fjr01s02-in-f14.1e100.net,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,36428,192.168.100.58,UDP
13.67.9.5,443,13.67.9.5,192.168.100.58,59324,192.168.100.58,TCP
192.168.100.58,60296,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,63983,192.168.100.58,UDP
192.168.100.58,59324,192.168.100.58,13.67.9.5,443,13.67.9.5,TCP
192.168.100.58,15169,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,57796,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,61241,192.168.100.58,UDP
140.82.112.22,443,lb-140-82-112-22-iad.github.com,192.168.100.58,59434,192.168.100.58,TCP
192.168.100.58,58877,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,59470,192.168.100.58,104.18.32.47,443,104.18.32.47,TCP
192.168.100.58,65449,192.168.100.58,172.217.19.234,443,fjr02s13-in-f10.1e100.net,UDP
192.168.100.58,59601,192.168.100.58,140.82.112.21,443,lb-140-82-112-21-iad.github.com,TCP
35.186.224.26,443,26.224.186.35.bc.googleusercontent.com,192.168.100.58,59322,192.168.100.58,TCP
192.168.100.58,62350,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,62428,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
108.139.79.107,443,server-108-139-79-107.dxb53.r.cloudfront.net,192.168.100.58,59566,192.168.100.58,TCP
192.168.100.58,57301,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,59725,192.168.100.58,UDP
192.168.100.58,33929,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
50.16.237.215,443,ec2-50-16-237-215.compute-1.amazonaws.com,192.168.100.58,59321,192.168.100.58,TCP
192.168.100.58,64000,192.168.100.58,172.217.19.227,443,par21s11-in-f3.1e100.net,UDP
23.22.185.211,443,ec2-23-22-185-211.compute-1.amazonaws.com,192.168.100.58,59318,192.168.100.58,TCP
172.64.155.209,443,172.64.155.209,192.168.100.58,59504,192.168.100.58,TCP
192.168.100.58,53237,192.168.100.58,35.186.224.24,443,24.224.186.35.bc.googleusercontent.com,UDP
44.213.144.51,443,ec2-44-213-144-51.compute-1.amazonaws.com,192.168.100.58,59316,192.168.100.58,TCP
142.250.181.132,443,fjr04s09-in-f4.1e100.net,192.168.100.58,59187,192.168.100.58,TCP
192.168.100.58,59321,192.168.100.58,50.16.237.215,443,ec2-50-16-237-215.compute-1.amazonaws.com,TCP
52.168.117.174,443,52.168.117.174,192.168.100.58,59448,192.168.100.58,TCP
192.168.100.58,49318,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,65328,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,24999,192.168.100.58,UDP
192.168.100.58,56774,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,59320,192.168.100.58,44.213.144.51,443,ec2-44-213-144-51.compute-1.amazonaws.com,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,63601,192.168.100.58,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,59053,192.168.100.58,UDP
192.168.100.58,59318,192.168.100.58,23.22.185.211,443,ec2-23-22-185-211.compute-1.amazonaws.com,TCP
192.168.100.58,29699,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,59411,192.168.100.58,172.217.21.42,443,fjr01s02-in-f10.1e100.net,TCP
192.168.100.58,59053,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,60426,192.168.100.58,163.70.132.62,3478,edgeray-shv-01-kul2.facebook.com,UDP
192.168.100.58,56274,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,30438,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,28950,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,59875,192.168.100.58,UDP
192.168.100.58,59008,192.168.100.58,3.233.158.24,443,ec2-3-233-158-24.compute-1.amazonaws.com,TCP
172.217.19.227,443,par21s11-in-f3.1e100.net,192.168.100.58,52387,192.168.100.58,UDP
192.168.100.58,57578,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
172.64.155.209,443,172.64.155.209,192.168.100.58,59315,192.168.100.58,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,6024,192.168.100.58,UDP
192.168.100.58,53815,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,17016,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,31211,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,47154,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,8579,192.168.100.58,UDP
192.168.100.58,59314,192.168.100.58,52.35.116.155,443,ec2-52-35-116-155.us-west-2.compute.amazonaws.com,TCP
162.247.243.29,443,162.247.243.29,192.168.100.58,59486,192.168.100.58,TCP
3.233.158.25,443,ec2-3-233-158-25.compute-1.amazonaws.com,192.168.100.58,58871,192.168.100.58,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,42948,192.168.100.58,UDP
192.168.100.58,3068,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,64375,192.168.100.58,UDP
192.168.100.58,59235,192.168.100.58,172.64.155.209,443,172.64.155.209,TCP
192.168.100.58,43622,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,55441,192.168.100.58,142.250.181.14,443,fjr04s05-in-f14.1e100.net,UDP
192.168.100.58,64375,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,62088,192.168.100.58,142.250.181.42,443,fjr04s06-in-f10.1e100.net,UDP
192.168.100.58,50991,192.168.100.58,172.217.19.206,443,fjr04s13-in-f14.1e100.net,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,39881,192.168.100.58,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,51999,192.168.100.58,UDP
192.168.100.58,39881,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
142.250.181.14,443,fjr04s05-in-f14.1e100.net,192.168.100.58,58161,192.168.100.58,UDP
192.168.100.58,59193,192.168.100.58,3.233.158.26,443,ec2-3-233-158-26.compute-1.amazonaws.com,TCP
50.19.19.168,443,ec2-50-19-19-168.compute-1.amazonaws.com,192.168.100.58,59311,192.168.100.58,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,57578,192.168.100.58,UDP
192.168.100.58,60756,192.168.100.58,142.250.181.14,443,fjr04s05-in-f14.1e100.net,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,63613,192.168.100.58,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,30438,192.168.100.58,UDP
52.178.17.234,443,52.178.17.234,192.168.100.58,59377,192.168.100.58,TCP
142.250.181.138,443,fjr04s09-in-f10.1e100.net,192.168.100.58,64539,192.168.100.58,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,43309,192.168.100.58,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,57297,192.168.100.58,UDP
192.168.100.58,59323,192.168.100.58,3.233.158.24,443,ec2-3-233-158-24.compute-1.amazonaws.com,TCP
192.168.100.58,63613,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
35.186.224.24,443,24.224.186.35.bc.googleusercontent.com,192.168.100.58,54408,192.168.100.58,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,14980,192.168.100.58,UDP
3.233.158.24,443,ec2-3-233-158-24.compute-1.amazonaws.com,192.168.100.58,59307,192.168.100.58,TCP
192.168.100.58,58330,192.168.100.58,35.186.224.24,443,24.224.186.35.bc.googleusercontent.com,UDP
104.16.103.112,443,104.16.103.112,192.168.100.58,59407,192.168.100.58,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,13885,192.168.100.58,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,62428,192.168.100.58,UDP
192.168.100.9,37772,192.168.100.9,239.255.255.250,1900,239.255.255.250,UDP
192.168.100.58,59307,192.168.100.58,3.233.158.24,443,ec2-3-233-158-24.compute-1.amazonaws.com,TCP
35.186.224.24,443,24.224.186.35.bc.googleusercontent.com,192.168.100.58,58330,192.168.100.58,UDP
192.168.100.58,60902,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,57125,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,58206,192.168.100.58,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,8650,192.168.100.58,UDP
192.168.100.58,52885,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
35.186.224.26,443,26.224.186.35.bc.googleusercontent.com,192.168.100.58,64297,192.168.100.58,UDP
192.168.100.58,0,192.168.100.58,192.168.100.1,0,192.168.100.1,Other
192.168.100.58,10293,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,51417,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,59351,192.168.100.58,172.217.21.42,443,fjr01s02-in-f10.1e100.net,TCP
23.22.185.211,443,ec2-23-22-185-211.compute-1.amazonaws.com,192.168.100.58,59305,192.168.100.58,TCP
192.168.100.58,49751,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
172.64.155.209,443,172.64.155.209,192.168.100.58,59306,192.168.100.58,TCP
23.22.185.211,443,ec2-23-22-185-211.compute-1.amazonaws.com,192.168.100.58,59304,192.168.100.58,TCP
192.168.100.58,59306,192.168.100.58,172.64.155.209,443,172.64.155.209,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,60352,192.168.100.58,UDP
192.168.100.58,60611,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,17785,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,15805,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,16279,192.168.100.58,UDP
172.217.19.228,443,fjr02s13-in-f4.1e100.net,192.168.100.58,59646,192.168.100.58,TCP
192.168.100.58,61710,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,5110,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,59831,192.168.100.58,UDP
192.168.100.58,59421,192.168.100.58,138.91.182.224,443,138.91.182.224,TCP
192.168.100.58,59388,192.168.100.58,172.217.19.227,443,par21s11-in-f3.1e100.net,TCP
192.168.100.58,23564,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,59150,192.168.100.58,104.16.102.112,443,104.16.102.112,TCP
192.168.100.58,32104,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,64443,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,16279,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,59502,192.168.100.58,172.217.17.42,443,ams16s29-in-f42.1e100.net,TCP
192.168.100.58,61345,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
104.18.32.47,443,104.18.32.47,192.168.100.58,59300,192.168.100.58,TCP
192.168.100.58,22066,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,59300,192.168.100.58,104.18.32.47,443,104.18.32.47,TCP
192.168.100.58,64476,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,34729,192.168.100.58,UDP
192.168.100.58,43597,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,34729,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
20.189.172.33,443,20.189.172.33,192.168.100.58,59299,192.168.100.58,TCP
20.207.73.85,443,20.207.73.85,192.168.100.58,59655,192.168.100.58,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,26297,192.168.100.58,UDP
192.168.100.58,59299,192.168.100.58,20.189.172.33,443,20.189.172.33,TCP
192.168.100.58,57559,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
172.217.19.227,443,par21s11-in-f3.1e100.net,192.168.100.58,59388,192.168.100.58,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,8003,192.168.100.58,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,59696,192.168.100.58,UDP
20.189.172.33,443,20.189.172.33,192.168.100.58,59296,192.168.100.58,TCP
192.168.100.58,14993,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,59296,192.168.100.58,20.189.172.33,443,20.189.172.33,TCP
104.26.6.30,443,104.26.6.30,192.168.100.58,59204,192.168.100.58,TCP
3.233.158.26,443,ec2-3-233-158-26.compute-1.amazonaws.com,192.168.100.58,58933,192.168.100.58,TCP
34.231.87.222,443,ec2-34-231-87-222.compute-1.amazonaws.com,192.168.100.58,59303,192.168.100.58,TCP
192.168.100.58,59295,192.168.100.58,20.189.172.33,443,20.189.172.33,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,64476,192.168.100.58,UDP
3.233.158.25,443,ec2-3-233-158-25.compute-1.amazonaws.com,192.168.100.58,59506,192.168.100.58,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,8039,192.168.100.58,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,59399,192.168.100.58,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,11843,192.168.100.58,UDP
104.16.103.112,443,104.16.103.112,192.168.100.58,59397,192.168.100.58,TCP
192.168.100.58,42939,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,54169,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,9731,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,59363,192.168.100.58,104.16.103.112,443,104.16.103.112,TCP
192.168.100.58,59404,192.168.100.58,172.217.21.46,443,fjr01s02-in-f14.1e100.net,TCP
192.168.100.58,59283,192.168.100.58,3.233.144.216,443,ec2-3-233-144-216.compute-1.amazonaws.com,TCP
3.233.158.24,443,ec2-3-233-158-24.compute-1.amazonaws.com,192.168.100.58,58981,192.168.100.58,TCP
